Timebase,RefCh1,Sen1Ch1,Sen2Ch1,RefCh2,Sen1Ch2,Sen2Ch2,RefCh3,Sen1Ch3,Sen2Ch3,RefCh4,Sen1Ch4,Sen2Ch4,RefCh5,Sen1Ch5,Sen2Ch5,RefCh6,Sen1Ch6,Sen2Ch6,RefCh7,Sen1Ch7,Sen2Ch7,Flow1,Flow2,FlowC,Pressure(Pa),Temperature(°C),BB(%),ContTemp,SupplyTemp,Status,ContStatus,DetectStatus,LedStatus,ValveStatus,LedTemp,BC11,BC12,BC1,BC21,BC22,BC2,BC31,BC32,BC3,BC41,BC42,BC4,BC51,BC52,BC5,BC61,BC62,BC6,BC71,BC72,BC7,K1,K2,K3,K4,K5,K6,K7,TapeAdvCount,DateTime,Timeread
60,899755,748808,796764,936440,838737,870870,900472,793807,833414,901650,815654,846887,832341,859713,893015,653228,920091,925082,708804,919515,926919,3796,1197,4993,101325,21.11,0.0,29,40,65536,0,10,10,0,29,10,-9,10,19,25,19,26,42,27,12,-7,13,9,9,9,16,24,16,22,31,23,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:27:00,2022-06-05 18:00:00
60,899831,748844,796823,936500,838785,870928,900525,793849,833465,901759,815733,846972,832415,859770,893086,653306,920196,925191,708855,919569,926980,3795,1197,4992,101325,21.11,0.0,29,40,65536,0,10,10,0,29,27,24,28,6,-7,7,6,-8,6,28,76,29,30,39,30,9,9,9,25,37,25,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:28:00,2022-06-05 18:00:00
60,899799,748797,796774,936486,838746,870905,900510,793824,833452,901730,815699,846943,832385,859731,893057,653260,920116,925118,708842,919556,926970,3796,1196,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,20,60,21,29,34,30,15,-3,16,11,8,11,12,-15,12,29,47,29,-8,-45,-8,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:29:00,2022-06-05 18:00:00
60,899789,748779,796761,936455,838710,870871,900470,793785,833418,901676,815632,846883,832337,859677,892998,653238,920085,925091,708804,919491,926912,3796,1197,4993,101325,21.11,0.0,29,40,65536,0,10,10,0,29,9,12,10,9,17,9,5,-12,5,26,41,26,7,35,7,0,-25,0,32,53,32,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:30:00,2022-06-05 18:00:00
60,899794,748781,796779,936473,838712,870889,900495,793794,833429,901686,815637,846894,832379,859705,893035,653283,920136,925152,708845,919545,926972,3794,1198,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,2,-39,2,16,-4,16,17,47,17,6,-7,6,23,37,24,23,16,24,-2,-41,-2,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:31:00,2022-06-05 18:00:00
60,899767,748729,796747,936454,838682,870869,900467,793763,833412,901653,815608,846853,832363,859684,893021,653281,920127,925136,708802,919488,926914,3796,1196,4992,101325,21.11,100.0,29,41,65536,0,10,10,0,29,29,24,30,14,8,15,8,-35,8,-1,44,-1,7,-15,7,12,79,12,3,11,3,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:32:00,2022-06-05 18:00:00
60,899760,748721,796739,936441,838666,870860,900478,793759,833406,901633,815574,846828,832351,859671,893007,653246,920074,925095,708813,919492,926922,3795,1197,4992,101325,21.11,0.0,29,40,65536,0,10,10,0,29,2,5,2,5,-10,5,18,63,18,23,27,23,1,5,1,7,-51,7,21,41,21,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:33:00,2022-06-05 18:00:00
60,899814,748750,796776,936507,838708,870912,900522,793786,833448,901681,815603,846873,832389,859698,893039,653325,920181,925208,708882,919573,927010,3795,1198,4993,101325,21.11,10.5,29,41,65536,0,10,10,0,29,16,31,16,19,32,19,15,-5,16,21,0,21,19,41,19,8,-7,8,17,14,18,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:34:00,2022-06-05 18:00:00
60,899786,748693,796739,936477,838644,870868,900477,793725,833397,901610,815519,846807,832348,859647,893007,653242,920060,925091,708814,919476,926922,3794,1198,4992,101325,21.11,74.7,29,40,65536,0,10,10,0,29,18,18,18,28,33,29,4,-1,4,24,18,25,-2,-37,-2,14,13,14,16,49,16,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:36:00,2022-06-05 18:00:00
60,899841,748722,796778,936489,838651,870879,900528,793750,833441,901642,815542,846832,832392,859671,893035,653293,920117,925155,708852,919512,926971,3795,1196,4991,101325,21.11,0.0,29,42,65536,0,10,10,0,29,16,28,17,4,1,4,26,13,26,9,22,9,33,89,33,28,49,28,27,4,27,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:37:00,2022-06-05 18:00:00
60,899832,748676,796762,936497,838639,870876,900532,793729,833434,901591,815484,846778,832376,859632,892998,653278,920080,925125,708827,919479,926948,3795,1197,4992,101325,21.11,0.0,29,40,65536,0,10,10,0,29,18,30,19,5,42,5,23,3,24,14,36,14,29,72,29,36,84,37,13,-90,13,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:39:00,2022-06-05 18:00:00
60,899827,748669,796763,936483,838616,870874,900493,793697,833402,901605,815484,846800,832366,859625,893000,653278,920076,925132,708856,919500,926970,3796,1196,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,3,-16,3,12,-37,12,-3,-16,-3,18,-39,18,-5,-59,-5,8,-42,8,34,102,34,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:40:00,2022-06-05 18:00:00
60,899811,748635,796760,936470,838575,870854,900485,793682,833401,901565,815434,846761,832351,859605,892991,653269,920057,925118,708837,919482,926953,3796,1197,4993,101325,21.11,100.0,29,40,65536,0,10,10,0,29,21,-10,22,23,0,24,17,-30,17,20,-46,20,1,-7,1,27,55,27,8,1,8,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:42:00,2022-06-05 18:00:00
60,899844,748649,796779,936508,838591,870886,900506,793676,833405,901600,815454,846790,832394,859630,893030,653285,920077,925147,708889,919528,927016,3795,1197,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,13,30,14,20,11,20,32,60,32,17,17,17,29,33,30,5,-38,5,44,32,44,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:43:00,2022-06-05 18:00:00
60,899833,748610,796756,936467,838540,870832,900485,793652,833384,901537,815383,846713,832336,859564,892969,653254,920018,925086,708817,919424,926914,3795,1197,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,29,39,30,16,54,16,7,6,7,20,78,20,9,-6,9,29,102,29,22,50,22,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:44:00,2022-06-05 18:00:00
60,899802,748564,796719,936460,838518,870832,900470,793626,833360,901495,815349,846691,832350,859566,892965,653252,920010,925096,708820,919427,926910,3796,1196,4992,101325,21.11,100.0,29,40,65536,0,10,10,0,29,20,28,20,17,-22,18,17,40,17,-6,-76,-6,19,88,19,10,-76,10,2,51,2,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:45:00,2022-06-05 18:00:00
60,899924,748647,796810,936537,838568,870886,900536,793664,833416,901589,815405,846753,832418,859624,893047,653336,920116,925201,708913,919531,927028,3796,1197,4993,101325,21.11,0.0,29,41,65536,0,10,10,0,29,18,50,19,21,60,21,26,20,27,42,115,42,19,-42,19,23,83,23,34,23,34,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:46:00,2022-06-05 18:00:00
60,899869,748581,796765,936518,838520,870867,900540,793650,833417,901568,815364,846730,832416,859599,893032,653308,920078,925169,708896,919506,927004,3795,1198,4993,101325,21.11,0.0,29,41,65536,0,10,10,0,29,5,25,5,18,24,18,13,10,13,32,33,33,13,56,13,9,-18,9,-1,70,-1,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:49:00,2022-06-05 18:00:00
60,899867,748561,796759,936503,838501,870850,900496,793599,833382,901526,815320,846690,832382,859559,893005,653316,920068,925173,708863,919465,926974,3796,1197,4993,101325,21.11,0.0,29,41,65536,0,10,10,0,29,18,12,19,6,10,6,16,-22,16,9,2,9,7,-44,8,40,44,41,-4,-85,-4,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:50:00,2022-06-05 18:00:00
60,899907,748559,796771,936540,838503,870870,900562,793624,833418,901549,815316,846700,832399,859549,892999,653337,920089,925201,708912,919509,927022,3796,1196,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,22,15,22,15,38,15,13,4,14,25,57,25,13,2,13,18,-1,18,-4,13,-4,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:52:00,2022-06-05 18:00:00
60,899884,748526,796770,936533,838465,870853,900533,793596,833399,901498,815252,846646,832366,859517,892980,653315,920061,925172,708882,919460,926984,3794,1197,4991,101325,21.11,0.0,29,41,65536,0,10,10,0,29,14,-19,15,14,-15,14,8,-7,8,15,33,15,-7,-14,-7,7,54,7,22,13,22,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:55:00,2022-06-05 18:00:00
60,899886,748515,796764,936520,838457,870848,900540,793586,833406,901504,815248,846648,832379,859515,892978,653296,920026,925154,708896,919481,927003,3795,1197,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,12,23,13,-4,-24,-4,21,-2,21,13,16,14,23,74,24,16,-53,16,-6,-4,-6,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:56:00,2022-06-05 18:00:00
60,899919,748500,796778,936496,838413,870825,900538,793566,833385,901453,815195,846606,832386,859503,892981,653328,920053,925188,708882,919437,926980,3796,1197,4993,101325,21.11,0.0,29,41,65536,0,10,10,0,29,25,2,25,-1,-23,-1,6,37,6,-6,-15,-6,14,25,14,39,36,40,27,15,28,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:58:00,2022-06-05 18:00:00
60,899866,748456,796734,936483,838393,870810,900508,793528,833364,901396,815125,846540,832364,859469,892959,653275,919975,925114,708829,919364,926905,3795,1197,4992,101325,21.11,7.9,29,41,65536,0,10,10,0,29,0,-9,0,9,10,9,15,-26,15,26,54,27,17,-7,17,6,-6,6,9,37,9,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 18:59:00,2022-06-05 18:00:00
60,899833,748410,796682,936486,838371,870799,900488,793504,833341,901349,815069,846496,832324,859421,892905,653240,919912,925061,708826,919351,926898,3794,1197,4991,101325,21.11,48.3,29,40,65536,0,10,10,0,29,18,66,19,27,47,28,8,18,8,19,-1,20,10,51,10,26,21,26,19,20,19,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:00:00,2022-06-05 19:00:00
60,899851,748407,796689,936496,838369,870805,900497,793501,833348,901358,815074,846506,832337,859421,892906,653260,919932,925082,708849,919365,926915,3795,1197,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,18,26,18,12,11,12,14,5,14,4,-7,5,20,60,21,15,44,16,32,84,33,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:01:00,2022-06-05 19:00:00
60,899831,748379,796685,936465,838328,870777,900483,793478,833331,901298,815006,846445,832296,859372,892874,653224,919876,925019,708822,919332,926894,3795,1196,4991,101325,21.11,0.0,29,41,65536,0,10,10,0,29,11,-40,11,15,-3,15,14,16,14,20,20,20,10,-56,10,10,72,10,-4,-92,-4,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:02:00,2022-06-05 19:00:00
60,899844,748376,796690,936497,838340,870791,900505,793488,833350,901359,815053,846501,832354,859426,892931,653253,919911,925069,708807,919327,926886,3795,1198,4993,101325,21.11,0.0,29,40,65536,0,10,10,0,29,14,19,14,18,53,19,12,5,12,12,6,12,9,24,9,11,-53,11,-30,-75,-30,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:03:00,2022-06-05 19:00:00
60,899924,748401,796741,936525,838341,870817,900557,793503,833390,901406,815081,846542,832392,859442,892960,653323,919999,925167,708891,919415,926981,3795,1196,4991,101325,21.11,100.0,29,40,65536,0,10,10,0,29,25,57,26,-2,9,-2,23,11,23,17,-14,17,10,42,11,0,-4,0,-1,-40,-1,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:06:00,2022-06-05 19:00:00
60,899882,748348,796699,936497,838283,870784,900494,793447,833330,901302,814975,846439,832331,859369,892889,653262,919906,925078,708846,919346,926914,3795,1197,4992,101325,21.11,7.3,29,41,65536,0,10,10,0,29,14,35,14,19,-5,19,4,10,4,15,18,15,11,72,11,20,60,20,18,29,18,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:08:00,2022-06-05 19:00:00
60,899923,748369,796735,936521,838302,870800,900525,793462,833359,901354,815007,846486,832353,859387,892927,653295,919947,925130,708880,919378,926961,3796,1196,4992,101325,21.11,0.0,29,40,65536,0,10,10,0,29,13,1,13,3,21,3,16,-1,16,22,8,22,7,-67,7,10,-31,10,25,-16,25,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:09:00,2022-06-05 19:00:00
60,899910,748351,796723,936506,838278,870777,900533,793455,833356,901324,814973,846451,832353,859378,892919,653283,919918,925104,708869,919368,926946,3795,1198,4993,101325,21.11,0.0,29,41,65536,0,10,10,0,29,7,1,7,12,31,12,18,41,19,10,30,10,14,37,14,23,54,23,-9,4,-9,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:10:00,2022-06-05 19:00:00
60,899888,748319,796702,936511,838273,870788,900510,793426,833331,901241,814897,846382,832331,859348,892893,653279,919911,925095,708855,919334,926928,3796,1197,4993,101325,21.11,0.0,29,41,65536,0,10,10,0,29,13,4,14,11,-21,11,11,15,12,1,-39,1,11,11,11,3,20,3,32,-2,33,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:11:00,2022-06-05 19:00:00
60,899905,748305,796724,936531,838279,870803,900540,793433,833358,901260,814899,846400,832346,859358,892908,653311,919946,925139,708872,919354,926951,3795,1197,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,21,18,21,-6,-34,-6,15,-2,15,-3,-57,-3,3,26,3,25,127,25,4,-51,4,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:13:00,2022-06-05 19:00:00
60,899921,748288,796720,936507,838220,870768,900511,793401,833336,901236,814859,846362,832321,859308,892872,653265,919877,925079,708874,919336,926946,3795,1197,4992,101325,21.11,0.0,29,40,65536,0,10,10,0,29,27,47,28,22,26,23,0,-12,0,15,14,15,24,56,24,13,18,13,33,76,33,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:15:00,2022-06-05 19:00:00
60,899913,748279,796713,936534,838232,870796,900524,793399,833341,901262,814871,846378,832330,859317,892883,653292,919908,925119,708857,919312,926923,3794,1197,4991,101325,21.11,100.0,29,41,65536,0,10,10,0,29,2,0,2,13,-10,14,17,28,18,16,37,17,0,-6,0,13,-11,13,4,5,4,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:16:00,2022-06-05 19:00:00
60,899885,748241,796675,936495,838185,870751,900509,793378,833317,901229,814832,846347,832306,859288,892858,653262,919854,925068,708842,919291,926901,3794,1197,4991,101325,21.11,100.0,29,41,65536,0,10,10,0,29,14,38,15,13,30,14,10,40,10,13,0,13,6,-3,7,22,51,22,3,15,3,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:17:00,2022-06-05 19:00:00
60,899874,748219,796665,936506,838191,870762,900503,793355,833314,901206,814801,846314,832333,859318,892893,653264,919855,925073,708841,919290,926897,3795,1198,4993,101325,21.11,0.0,29,40,65536,0,10,10,0,29,13,1,13,4,-3,4,23,-10,23,15,50,15,-3,-28,-3,3,-13,3,-1,17,-1,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:18:00,2022-06-05 19:00:00
60,899889,748224,796682,936521,838193,870769,900510,793358,833330,901210,814800,846326,832327,859302,892883,653268,919860,925076,708857,919292,926909,3794,1198,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,7,-11,8,13,23,13,4,-37,4,7,-36,7,15,17,15,1,16,1,38,57,39,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:19:00,2022-06-05 19:00:00
60,899898,748217,796687,936498,838150,870746,900494,793337,833304,901184,814772,846294,832316,859273,892856,653265,919841,925065,708830,919263,926884,3795,1197,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,14,9,15,25,5,25,9,44,9,6,33,7,27,70,27,28,40,28,-12,-66,-12,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:20:00,2022-06-05 19:00:00
60,899924,748209,796696,936522,838156,870760,900519,793340,833319,901198,814769,846313,832348,859298,892895,653306,919902,925132,708859,919293,926928,3795,1197,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,19,12,20,11,15,11,22,46,22,4,-30,4,14,36,14,13,56,14,-8,-109,-8,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:22:00,2022-06-05 19:00:00
60,899886,748168,796671,936493,838126,870734,900503,793322,833303,901175,814736,846287,832314,859246,892854,653267,919844,925084,708862,919288,926916,3794,1199,4993,101325,21.11,0.0,29,41,65536,0,10,10,0,29,9,-25,10,4,-3,5,5,5,5,17,19,18,26,21,26,6,-43,6,18,102,18,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:23:00,2022-06-05 19:00:00
60,899916,748187,796691,936518,838122,870745,900520,793322,833316,901200,814750,846310,832333,859263,892868,653277,919853,925086,708865,919284,926918,3794,1197,4991,101325,21.11,82.4,29,40,65536,0,10,10,0,29,6,19,6,29,41,30,19,11,20,12,2,13,4,30,4,10,72,10,16,12,16,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:24:00,2022-06-05 19:00:00
60,899953,748206,796736,936567,838159,870785,900549,793344,833343,901229,814775,846340,832364,859291,892908,653316,919897,925137,708908,919347,926981,3795,1197,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,11,-36,12,8,19,8,5,-1,5,2,-12,2,6,-31,6,21,25,21,-15,-44,-15,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:25:00,2022-06-05 19:00:00
60,899962,748181,796722,936543,838110,870766,900555,793320,833338,901216,814734,846309,832371,859279,892909,653344,919926,925176,708917,919329,926986,3794,1198,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,2,-16,2,11,13,12,14,27,14,9,-7,10,11,22,11,0,-21,0,24,20,24,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:28:00,2022-06-05 19:00:00
60,899963,748159,796716,936551,838110,870770,900538,793296,833320,901183,814698,846260,832329,859236,892872,653302,919857,925118,708882,919291,926932,3795,1197,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,22,20,23,8,12,8,12,9,12,9,79,9,-1,-37,-1,19,-9,19,-15,53,-15,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:29:00,2022-06-05 19:00:00
60,899910,748101,796663,936515,838056,870729,900510,793256,833289,901151,814657,846231,832320,859212,892854,653283,919824,925088,708875,919271,926923,3795,1197,4992,101325,21.11,9.7,29,40,65536,0,10,10,0,29,14,18,14,24,25,25,20,20,20,17,-5,18,22,39,23,12,18,12,22,-1,23,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:30:00,2022-06-05 19:00:00
60,899910,748086,796645,936511,838047,870723,900510,793255,833285,901135,814640,846223,832313,859198,892832,653244,919754,925025,708846,919219,926880,3795,1197,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,15,52,15,6,8,6,1,16,1,4,-31,4,10,67,10,29,46,29,29,33,30,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:31:00,2022-06-05 19:00:00
60,899938,748083,796671,936537,838040,870738,900519,793242,833297,901148,814631,846229,832302,859167,892816,653271,919777,925056,708862,919222,926902,3795,1197,4992,101325,21.11,0.0,29,40,65536,0,10,10,0,29,11,9,12,20,15,21,22,39,22,28,32,28,17,-18,17,30,35,31,41,-26,41,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:33:00,2022-06-05 19:00:00
60,899944,748050,796659,936520,838023,870725,900514,793220,833279,901109,814578,846170,832282,859138,892792,653263,919766,925048,708852,919210,926884,3794,1198,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,37,50,38,2,-9,2,23,52,23,25,98,26,13,12,13,0,-20,0,-2,32,-2,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:34:00,2022-06-05 19:00:00
60,899992,748090,796688,936547,838034,870743,900542,793244,833309,901163,814640,846241,832343,859184,892849,653313,919833,925119,708896,919269,926941,3794,1198,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,0,39,0,15,24,15,1,-16,1,-19,-89,-19,26,39,26,6,-1,7,-4,3,-4,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:35:00,2022-06-05 19:00:00
60,899992,748057,796674,936554,838017,870740,900558,793240,833308,901160,814615,846233,832339,859165,892833,653309,919813,925107,708886,919237,926914,3794,1198,4992,101325,21.11,0.0,29,40,65536,0,10,10,0,29,32,41,33,26,32,26,23,62,24,32,23,33,23,54,23,27,38,27,39,89,39,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:36:00,2022-06-05 19:00:00
60,900013,748065,796677,936590,838040,870768,900559,793234,833318,901224,814659,846271,832374,859182,892860,653346,919853,925157,708918,919267,926962,3794,1198,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,9,45,10,10,19,10,9,-35,9,20,97,20,29,49,30,23,14,23,24,-40,24,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:37:00,2022-06-05 19:00:00
60,900049,748076,796703,936580,838025,870760,900580,793235,833321,901206,814634,846260,832387,859192,892872,653352,919851,925157,708949,919297,926993,3795,1197,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,19,17,19,7,-4,7,23,64,23,12,-26,13,5,9,5,20,51,20,21,61,21,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:38:00,2022-06-05 19:00:00
60,900011,748016,796661,936554,837994,870731,900553,793205,833293,901141,814574,846199,832344,859127,892827,653300,919772,925081,708876,919200,926901,3794,1197,4991,101325,21.11,81.0,29,40,65536,0,10,10,0,29,28,24,29,9,16,9,8,12,8,2,0,2,31,-5,32,11,14,11,5,-22,5,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:39:00,2022-06-05 19:00:00
60,899966,747981,796643,936550,837969,870723,900520,793168,833280,901126,814548,846185,832316,859097,892798,653299,919773,925079,708891,919215,926912,3794,1198,4992,101325,21.11,100.0,29,41,65536,0,10,10,0,29,6,-26,6,11,49,11,11,-41,11,12,-34,12,20,8,20,1,30,1,1,43,1,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:41:00,2022-06-05 19:00:00
60,899986,747987,796661,936552,837964,870739,900554,793184,833295,901129,814548,846185,832340,859127,892827,653310,919788,925105,708907,919235,926942,3795,1198,4993,101325,21.11,100.0,29,40,65536,0,10,10,0,29,10,-1,11,8,-48,8,18,64,18,4,12,4,-8,-15,-8,1,-62,1,2,-58,2,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:42:00,2022-06-05 19:00:00
60,900007,747995,796681,936592,837984,870757,900560,793183,833301,901140,814553,846201,832361,859146,892854,653328,919799,925126,708919,919251,926956,3794,1198,4992,101325,21.11,0.0,29,40,65536,0,10,10,0,29,9,-4,10,18,65,18,8,-2,8,7,-25,7,4,-21,4,27,27,27,-1,11,-1,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:43:00,2022-06-05 19:00:00
60,900021,747983,796683,936562,837947,870724,900541,793155,833281,901123,814529,846186,832346,859125,892842,653307,919765,925098,708913,919226,926941,3795,1197,4992,101325,21.11,0.0,29,41,65536,0,10,10,0,29,23,30,24,11,17,12,15,9,15,12,-4,13,8,-19,9,8,-10,9,35,46,36,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:44:00,2022-06-05 19:00:00
60,900048,747990,796697,936575,837939,870735,900577,793174,833312,901152,814533,846196,832369,859133,892851,653360,919827,925159,708951,919285,927002,3794,1198,4992,101325,21.11,0.0,29,40,65536,0,10,10,0,29,15,29,16,22,4,22,16,9,17,32,75,32,24,73,24,24,84,24,-20,-73,-20,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:45:00,2022-06-05 19:00:00
60,900086,748005,796739,936633,837971,870777,900606,793195,833338,901258,814622,846300,832436,859196,892929,653428,919915,925272,709005,919333,927063,3794,1198,4992,101325,21.11,0.0,29,39,65536,0,10,10,0,29,16,-24,17,22,40,23,6,3,6,10,-20,10,9,-28,10,15,-100,15,45,62,45,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:46:00,2022-06-05 19:00:00
60,900031,747937,796677,936588,837905,870732,900556,793125,833282,901114,814466,846160,832358,859091,892844,653323,919762,925116,708911,919202,926925,3794,1198,4992,101325,21.11,54.4,29,41,65536,0,10,10,0,29,22,39,23,29,11,29,34,38,34,37,21,38,37,6,38,10,44,10,19,97,19,0.007880094,0.008063738,0.008274239,0.008517358,0.008370818,0.007352975,0.007001148,86,2022-06-05 19:47:00,2022-06-05 19:00:00
